榧,fěi,F,59836
榻,tà,T,59837
榫,sǔn,S,59838
榭,xiè,X,59839
槔,gāo,G,59840
榱,cuī,C,59841
槁,gǎo,G,59842
槊,shuò,S,59843
槟,bīn,B,59844
榕,róng,R,59845
槠,zhū,Z,59846
榍,xiè,X,59847
槿,jǐn,J,59848
樯,qiáng,Q,59849
槭,qì,Q,59850
樗,chū,C,59851
樘,táng,T,59852
橥,zhū,Z,59853
槲,hú,H,59854
橄,gǎn,G,59855
樾,yuè,Y,59856
檠,qíng,Q,59857
橐,tuó,T,59858
橛,jué,J,59859
樵,qiáo,Q,59860
檎,qín,Q,59861
橹,lǔ,L,59862
樽,zūn,Z,59863
樨,xī,X,59864
橘,jú,J,59865
橼,yuán,Y,59866
檑,léi,L,59867
檐,yán,Y,59868
檩,lǐn,L,59869
檗,bò,B,59870
檫,chá,C,59871
猷,yóu,Y,59872
獒,áo,A,59873
殁,mò,M,59874
殂,cú,C,59875
殇,shāng,S,59876
殄,tiǎn,T,59877
殒,yǔn,Y,59878
殓,liàn,L,59879
殍,piǎo,P,59880
殚,dān,D,59881
殛,jí,J,59882
殡,bìn,B,59883
殪,yì,Y,59884
轫,rèn,R,59885
轭,è,E,59886
轱,gū,G,59887
轲,kē,K,59888
轳,lú,L,59889
轵,zhǐ,Z,59890
轶,yì,Y,59891
轸,zhěn,Z,59892
轷,hū,H,59893
轹,lì,L,59894
轺,yáo,Y,59895
轼,shì,S,59896
轾,zhì,Z,59897
辁,quán,Q,59898
辂,lù,L,59899
辄,zhé,Z,59900
辇,niǎn,N,59901
辋,wǎng,W,59902
闌,lán,L,59968
闍,dū,D,59969
闎,quán,Q,59970
闏,phdeng,P,59971
闐,tián,T,59972
闑,niè,N,59973
闒,tà,T,59974
闓,kǎi,K,59975
闔,hé,H,59976
闕,què,Q,59977
闖,chuǎng,C,59978
闗,wān,W,59979
闘,dòu,D,59980
闙,qǐ,Q,59981
闚,kuī,K,59982
闛,tāng,T,59983
關,guān,G,59984
闝,piáo,P,59985
闞,kàn,K,59986
闟,xì,X,59987
闠,huì,H,59988
闡,chǎn,C,59989
闢,pì,P,59990
闣,dàng,D,59991
闤,huán,H,59992
闥,tà,T,59993
闦,wén,W,59994
闬,bì,B,59996
闿,kǎi,K,59997
阇,dū,D,59998
阓,huì,H,59999
阘,tà,T,60000
阛,huán,H,60001
阞,lè,L,60002
阠,xìn,X,60003
阣,yì,Y,60004
阤,yǐ,Y,60005
阥,yīn,Y,60006
阦,yáng,Y,60007
阧,dǒu,D,60008
阨,è,E,60009
阩,shēng,S,60010
阫,péi,P,60011
阬,gāng,G,60012
阭,yǎn,Y,60013
阯,zhǐ,Z,60014
阰,pí,P,60015
阷,chēng,C,60016
阸,è,E,60017
阹,qū,Q,60018
阺,dǐ,D,60019
阾,líng,L,60020
陁,tuó,T,60021
陃,bǐng,B,60022
陊,duò,D,60023
陎,shū,S,60024
陏,duò,D,60025
陑,ér,E,60026
陒,guǐ,G,60027
陓,yū,Y,60028
陖,jun4,J,60029
陗,qiào,Q,60030
陘,jìng,J,60032
陙,chún,C,60033
陚,wǔ,W,60034
陜,xiá,X,60035
陝,shǎn,S,60036
陞,shēng,S,60037
陠,bū,B,60038
陣,zhèn,Z,60039
陥,xiàn,X,60040
陦,dǎo,D,60041
陫,péi,P,60042
陭,yǐ,Y,60043
陮,duì,D,60044
陯,lún,L,60045
陰,yīn,Y,60046
陱,jū,J,60047
陳,chén,C,60048
陸,lù,L,60049
陹,shēng,S,60050
険,xiǎn,X,60051
陻,yīn,Y,60052
陼,dǔ,D,60053
陽,yáng,Y,60054
陾,ér,E,60055
陿,xiá,X,60056
隀,chóng,C,60057
隁,yǎn,Y,60058
隂,yìn,Y,60059
隃,yú,Y,60060
隄,dī,D,60061
隇,wēi,W,60062
隉,niè,N,60063
隊,duì,D,60064
辍,chuò,C,60065
辎,zī,Z,60066
辏,còu,C,60067
辘,lù,L,60068
辚,lín,L,60069
軎,wèi,W,60070
戋,jiān,J,60071
戗,qiāng,Q,60072
戛,jiá,J,60073
戟,jǐ,J,60074
戢,jí,J,60075
戡,kān,K,60076
戥,děng,D,60077
戤,gài,G,60078
戬,jiǎn,J,60079
臧,zāng,Z,60080
瓯,ōu,O,60081
瓴,líng,L,60082
瓿,bù,B,60083
甏,bèng,B,60084
甑,zèng,Z,60085
甓,pì,P,60086
攴,pō,P,60087
旮,gā,G,60088
旯,lá,L,60089
旰,gàn,G,60090
昊,hào,H,60091
昙,tán,T,60092
杲,gǎo,G,60093
昃,zè,Z,60094
昕,xīn,X,60095
昀,yún,Y,60096
炅,guì,G,60097
曷,hé,H,60098
昝,zǎn,Z,60099
昴,mǎo,M,60100
昱,yù,Y,60101
昶,chǎng,C,60102
昵,nì,N,60103
耆,qí,Q,60104
晟,shèng,S,60105
晔,yè,Y,60106
晁,cháo,C,60107
晏,yàn,Y,60108
晖,huī,H,60109
晡,bū,B,60110
晗,hán,H,60111
晷,guǐ,G,60112
暄,xuān,X,60113
暌,kuí,K,60114
暧,ài,A,60115
暝,míng,M,60116
暾,tūn,T,60117
曛,xūn,X,60118
曜,yào,Y,60119
曦,xī,X,60120
曩,nǎng,N,60121
贲,bēn,B,60122
贳,shì,S,60123
贶,kuàng,K,60124
贻,yí,Y,60125
贽,zhì,Z,60126
赀,zī,Z,60127
赅,gāi,G,60128
赆,jìn,J,60129
赈,zhèn,Z,60130
赉,lài,L,60131
赇,qiú,Q,60132
赍,jī,J,60133
赕,dǎn,D,60134
赙,fù,F,60135
觇,chān,C,60136
觊,jì,J,60137
觋,xí,X,60138
觌,dí,D,60139
觎,yú,Y,60140
觏,gòu,G,60141
觐,jìn,J,60142
觑,qù,Q,60143
牮,jiàn,J,60144
犟,jiàng,J,60145
牝,pìn,P,60146
牦,máo,M,60147
牯,gǔ,G,60148
牾,wǔ,W,60149
牿,gù,G,60150
犄,jī,J,60151
犋,jù,J,60152
犍,jiān,J,60153
犏,piān,P,60154
犒,kào,K,60155
挈,qiè,Q,60156
挲,suō,S,60157
掰,bāi,B,60158
隌,ǎn,A,60224
階,jiē,J,60225
隑,ái,A,60226
隒,yǎn,Y,60227
隓,duò,D,60228
隕,yǔn,Y,60229
隖,wù,W,60230
隚,táng,T,60231
際,jì,J,60232
隝,dǎo,D,60233
隞,áo,A,60234
隟,xì,X,60235
隠,yǐn,Y,60236
隡,sà,S,60237
隢,rǎo,R,60238
隣,lín,L,60239
隤,tuí,T,60240
隥,dèng,D,60241
隦,pí,P,60242
隨,suí,S,60243
隩,yù,Y,60244
險,xiǎn,X,60245
隫,fén,F,60246
隬,nǐ,N,60247
隭,ér,E,60248
隮,jī,J,60249
隯,dǎo,D,60250
隱,yǐn,Y,60251
隲,zhì,Z,60252
隴,lǒng,L,60253
隵,xī,X,60254
隷,lì,L,60255
隸,lì,L,60256
隺,hè,H,60257
隻,zhī,Z,60258
隿,yì,Y,60259
雂,qín,Q,60260
雃,jiè,J,60261
雈,huán,H,60262
雊,gòu,G,60263
雋,jun4,J,60264
雐,hū,H,60265
雑,zá,Z,60266
雓,yú,Y,60267
雔,chóu,C,60268
雖,suī,S,60269
雗,hàn,H,60270
雘,wò,W,60271
雙,shuāng,S,60272
雚,guàn,G,60273
雛,chú,C,60274
雜,zá,Z,60275
雝,yōng,Y,60276
雞,jī,J,60277
雟,guī,G,60278
雡,liù,L,60279
離,lí,L,60280
難,nán,N,60281
雤,xué,X,60282
雥,zá,Z,60283
雦,jí,J,60284
雧,jí,J,60285
雫,nǎ,N,60286
雬,fǒu,F,60288
雭,xí,X,60289
雮,mù,M,60290
雰,fēn,F,60291
雱,pāng,P,60292
雲,yún,Y,60293
雴,chì,C,60294
雵,yāng,Y,60295
雸,án,A,60296
雺,wù,W,60297
電,diàn,D,60298
雼,dàng,D,60299
雽,hū,H,60300
雿,diào,D,60301
霂,mù,M,60302
霃,chén,C,60303
霅,zhá,Z,60304
霊,líng,L,60305
霋,qī,Q,60306
霌,zhōu,Z,60307
霐,hóng,H,60308
霑,zhān,Z,60309
霒,yīn,Y,60310
霔,zhù,Z,60311
霕,tún,T,60312
霗,líng,L,60313
霘,dòng,D,60314
霙,yāng,Y,60315
霚,wù,W,60316
霛,líng,L,60317
霝,líng,L,60318
霟,hóng,H,60319
霠,yīn,Y,60320
搿,gé,G,60321
擘,bò,B,60322
耄,mào,M,60323
毪,mú,M,60324
毳,cuì,C,60325
毽,jiàn,J,60326
毵,sān,S,60327
毹,shū,S,60328
氅,chǎng,C,60329
氇,lu,L,60330
氆,pǔ,P,60331
氍,qú,Q,60332
氕,piē,P,60333
氘,dāo,D,60334
氙,xiān,X,60335
氚,chuān,C,60336
氡,dōng,D,60337
氩,yà,Y,60338
氤,yīn,Y,60339
氪,kè,K,60340
氲,yūn,Y,60341
攵,fǎn,F,60342
敕,chì,C,60343
敫,jiǎo,J,60344
牍,dú,D,60345
牒,dié,D,60346
牖,yǒu,Y,60347
爰,yuán,Y,60348
虢,guó,G,60349
刖,yuè,Y,60350
肟,wò,W,60351
肜,róng,R,60352
肓,huāng,H,60353
肼,jǐng,J,60354
朊,ruǎn,R,60355
肽,tài,T,60356
肱,gōng,G,60357
肫,zhūn,Z,60358
肭,nà,N,60359
肴,yáo,Y,60360
肷,qiǎn,Q,60361
胧,lóng,L,60362
胨,dòng,D,60363
胩,kǎ,K,60364
胪,lú,L,60365
胛,jiǎ,J,60366
胂,shèn,S,60367
胄,zhòu,Z,60368
胙,zuò,Z,60369
胍,guā,G,60370
胗,zhēn,Z,60371
朐,qú,Q,60372
胝,zhī,Z,60373
胫,jìng,J,60374
胱,guāng,G,60375
胴,dòng,D,60376
胭,yān,Y,60377
脍,kuài,K,60378
脎,sà,S,60379
胲,hǎi,H,60380
胼,pián,P,60381
朕,zhèn,Z,60382
脒,mǐ,M,60383
豚,tún,T,60384
脶,luó,L,60385
脞,cuǒ,C,60386
脬,pāo,P,60387
脘,wǎn,W,60388
脲,niào,N,60389
腈,jīng,J,60390
腌,yān,Y,60391
腓,féi,F,60392
腴,yú,Y,60393
腙,zōng,Z,60394
腚,dìng,D,60395
腱,jiàn,J,60396
腠,còu,C,60397
腩,nǎn,N,60398
腼,miǎn,M,60399
腽,wà,W,60400
腭,è,E,60401
腧,shù,S,60402
塍,chéng,C,60403
媵,yìng,Y,60404
膈,gé,G,60405
膂,lǚ,L,60406
膑,bìn,B,60407
滕,téng,T,60408
膣,zhì,Z,60409
膪,chuài,C,60410
臌,gǔ,G,60411
朦,méng,M,60412
臊,sào,S,60413
膻,shān,S,60414
霡,mài,M,60480
霢,mài,M,60481
霣,yǔn,Y,60482
霤,liù,L,60483
霥,mèng,M,60484
霦,bīn,B,60485
霧,wù,W,60486
霨,wèi,W,60487
霩,kuò,K,60488
霫,xí,X,60489
霬,yì,Y,60490
霮,dàn,D,60491
霯,tèng,T,60492
霱,yù,Y,60493
霳,lóng,L,60494
霴,dài,D,60495
霵,jí,J,60496
霶,pāng,P,60497
霷,yáng,Y,60498
霺,wéi,W,60499
霼,xì,X,60501
霽,jì,J,60502
霿,mào,M,60503
靀,méng,M,60504
靁,léi,L,60505
靂,lì,L,60506
靃,huò,H,60507
靄,ǎi,A,60508
靅,fèi,F,60509
靆,dài,D,60510
靇,líng,L,60511
靈,líng,L,60512
靉,ài,A,60513
靊,fēng,F,60514
靋,lì,L,60515
靌,bǎo,B,60516
靍,hè,H,60517
靎,hè,H,60518
靏,hè,H,60519
靐,bìng,B,60520
靑,jīng,J,60521
靔,tiān,T,60522
靕,zhēn,Z,60523
靗,chēng,C,60524
靘,qīng,Q,60525
靚,liàng,L,60526
靜,jìng,J,60527
靝,tiān,T,60528
靟,fēi,F,60529
靣,miàn,M,60530
靤,bào,B,60531
靦,miǎn,M,60532
靧,huì,H,60533
靨,yè,Y,60534
靪,dīng,D,60535
靫,chá,C,60536
靬,jiān,J,60537
靭,rèn,R,60538
靮,dí,D,60539
靯,dù,D,60540
靰,wù,W,60541
靱,rèn,R,60542
靲,qín,Q,60544
靵,niǔ,N,60545
靷,yǐn,Y,60546
靸,sǎ,S,60547
靹,nà,N,60548
靺,wà,W,60549
靻,zǔ,Z,60550
靽,bàn,B,60551
靾,yì,Y,60552
靿,yào,Y,60553
鞀,táo,T,60554
鞁,bài,B,60555
鞂,jiē,J,60556
鞃,hóng,H,60557
鞄,páo,P,60558
鞆,bǐng,B,60559
鞇,yīn,Y,60560
鞈,gé,G,60561
鞉,táo,T,60562
鞊,jí,J,60563
鞌,ān,A,60564
鞎,hén,H,60565
鞏,gǒng,G,60566
鞐,qiǎ,Q,60567
鞓,tīng,T,60568
鞕,yìng,Y,60569
鞖,suī,S,60570
鞗,tiáo,T,60571
鞙,juān,J,60572
鞚,kòng,K,60573
鞛,běng,B,60574
鞜,tà,T,60575
鞝,zhǎng,Z,60576
臁,lián,L,60577
膦,lìn,L,60578
欤,yú,Y,60579
欷,xī,X,60580
欹,yī,Y,60581
歃,shà,S,60582
歆,xīn,X,60583
歙,xī,X,60584
飑,biāo,B,60585
飒,sà,S,60586
飓,jù,J,60587
飕,sōu,S,60588
飙,biāo,B,60589
飚,biāo,B,60590
殳,shū,S,60591
彀,gòu,G,60592
毂,gū,G,60593
觳,hú,H,60594
斐,fěi,F,60595
齑,jī,J,60596
斓,lán,L,60597
於,yú,Y,60598
旆,pèi,P,60599
旄,máo,M,60600
旃,zhān,Z,60601
旌,jīng,J,60602
旎,nǐ,N,60603
旒,liú,L,60604
旖,yǐ,Y,60605
炀,yáng,Y,60606
炜,wěi,W,60607
炖,dùn,D,60608
炝,qiàng,Q,60609
炻,shí,S,60610
烀,hū,H,60611
炷,zhù,Z,60612
炫,xuàn,X,60613
炱,tái,T,60614
烨,yè,Y,60615
烊,yáng,Y,60616
焐,wù,W,60617
焓,hán,H,60618
焖,mèn,M,60619
焯,chāo,C,60620
焱,yàn,Y,60621
煳,hú,H,60622
煜,yù,Y,60623
煨,wēi,W,60624
煅,duàn,D,60625
煲,bāo,B,60626
煊,xuān,X,60627
煸,biān,B,60628
煺,tuì,T,60629
熘,liū,L,60630
熳,màn,M,60631
熵,shāng,S,60632
熨,yùn,Y,60633
熠,yì,Y,60634
燠,yù,Y,60635
燔,fán,F,60636
燧,suì,S,60637
燹,xiǎn,X,60638
爝,jué,J,60639
爨,cuàn,C,60640
灬,sì,S,60641
焘,tāo,T,60642
煦,xù,X,60643
熹,xī,X,60644
戾,lì,L,60645
戽,hù,H,60646
扃,jiōng,J,60647
扈,hù,H,60648
扉,fēi,F,60649
礻,shì,S,60650
祀,sì,S,60651
祆,xiān,X,60652
祉,zhǐ,Z,60653
祛,qū,Q,60654
祜,hù,H,60655
祓,fú,F,60656
祚,zuò,Z,60657
祢,mí,M,60658
祗,zhī,Z,60659
祠,cí,C,60660
祯,zhēn,Z,60661
祧,tiāo,T,60662
祺,qí,Q,60663
禅,chán,C,60664
禊,xì,X,60665
禚,zhuó,Z,60666
禧,xǐ,X,60667
禳,ráng,R,60668
忑,tè,T,60669
忐,tǎn,T,60670
鞞,bì,B,60736
鞟,kuò,K,60737
鞡,la,L,60738
鞢,xiè,X,60739
鞤,bāng,B,60740
鞥,eng,E,60741
鞦,qiū,Q,60742
鞧,qiū,Q,60743
鞨,hé,H,60744
鞩,qiào,Q,60745
鞪,móu,M,60746
鞬,jiān,J,60747
鞮,dī,D,60748
鞰,on,O,60749
鞱,tāo,T,60750
鞳,tà,T,60751
鞵,xié,X,60752
鞶,pán,P,60753
鞷,gé,G,60754
鞸,bì,B,60755
鞹,kuò,K,60756
鞺,tāng,T,60757
鞻,lóu,L,60758
鞼,guì,G,60759
鞽,qiāo,Q,60760
鞾,xuē,X,60761
鞿,jī,J,60762
韀,jiān,J,60763
韁,jiāng,J,60764
韂,chàn,C,60765
韃,dá,D,60766
韄,hù,H,60767
韅,xiǎn,X,60768
韆,qiān,Q,60769
韇,dú,D,60770
韈,wà,W,60771
韉,jiān,J,60772
韊,lán,L,60773
韋,wéi,W,60774
韌,rèn,R,60775
韍,fú,F,60776
韎,wà,W,60777
韏,juàn,J,60778
韐,gé,G,60779
韑,wěi,W,60780
韒,qiào,Q,60781
韓,hán,H,60782
韔,chàng,C,60783
韕,kuò,K,60784
韖,rǒu,R,60785
韗,yùn,Y,60786
韘,shè,S,60787
韙,wěi,W,60788
韚,gé,G,60789
韛,bài,B,60790
韜,tāo,T,60791
韝,bèi,B,60792
韞,yùn,Y,60793
韟,gāo,G,60794
韠,bì,B,60795
韡,wěi,W,60796
韢,huì,H,60797
韣,dú,D,60798
韤,wà,W,60800
韥,dú,D,60801
韨,fú,F,60802
韮,jiǔ,J,60803
韯,xiān,X,60804
韰,xiè,X,60805
韱,xiān,X,60806
韲,jī,J,60807
韴,zá,Z,60808
韷,lè,L,60809
韸,péng,P,60810
韹,yīng,Y,60811
韺,yīng,Y,60812
韻,yùn,Y,60813
韼,péng,P,60814
韽,ān,A,60815
韾,yīn,Y,60816
響,xiǎng,X,60817
頀,hù,H,60818
頁,yè,Y,60819
頂,dǐng,D,60820
頃,qǐng,Q,60821
頄,kuí,K,60822
項,xiàng,X,60823
順,shùn,S,60824
頇,àn,A,60825
須,xū,X,60826
頉,yí,Y,60827
頊,xū,X,60828
頋,gù,G,60829
頌,sòng,S,60830
頍,kuǐ,K,60831
頎,kěn,K,60832
怼,duì,D,60833
恝,jiá,J,60834
恚,huì,H,60835
恧,nǜ,N,60836
恁,nín,N,60837
恙,yàng,Y,60838
恣,zì,Z,60839
悫,què,Q,60840
愆,qiān,Q,60841
愍,mǐn,M,60842
慝,tè,T,60843
憩,qì,Q,60844
憝,duì,D,60845
懋,mào,M,60846
懑,mèn,M,60847
戆,gàng,G,60848
肀,yù,Y,60849
聿,yù,Y,60850
沓,tà,T,60851
泶,xué,X,60852
淼,miǎo,M,60853
矶,jī,J,60854
矸,gān,G,60855
砀,dàng,D,60856
砉,huā,H,60857
砗,chē,C,60858
砘,dùn,D,60859
砑,yà,Y,60860
斫,zhuó,Z,60861
砭,biān,B,60862
砜,fēng,F,60863
砝,fǎ,F,60864
砹,ài,A,60865
砺,lì,L,60866
砻,lóng,L,60867
砟,zhǎ,Z,60868
砼,tóng,T,60869
砥,dǐ,D,60870
砬,lá,L,60871
砣,tuó,T,60872
砩,fú,F,60873
硎,xíng,X,60874
硭,máng,M,60875
硖,xiá,X,60876
硗,qiāo,Q,60877
砦,zhài,Z,60878
硐,dòng,D,60879
硇,náo,N,60880
硌,gè,G,60881
硪,wò,W,60882
碛,qì,Q,60883
碓,duì,D,60884
碚,bèi,B,60885
碇,dìng,D,60886
碜,chěn,C,60887
碡,zhóu,Z,60888
碣,jié,J,60889
碲,dì,D,60890
碹,xuàn,X,60891
碥,biǎn,B,60892
磔,zhé,Z,60893
磙,gǔn,G,60894
磉,sǎng,S,60895
磬,qìng,Q,60896
磲,qú,Q,60897
礅,dūn,D,60898
磴,dèng,D,60899
礓,jiāng,J,60900
礤,cǎ,C,60901
礞,méng,M,60902
礴,bó,B,60903
龛,kān,K,60904
黹,zhǐ,Z,60905
黻,fú,F,60906
黼,fǔ,F,60907
盱,xū,X,60908
眄,miǎn,M,60909
眍,kōu,K,60910
盹,dǔn,D,60911
眇,miǎo,M,60912
眈,dān,D,60913
眚,shěng,S,60914
眢,yuān,Y,60915
眙,yí,Y,60916
眭,suī,S,60917
眦,zì,Z,60918
眵,chī,C,60919
眸,móu,M,60920
睐,lài,L,60921
睑,jiǎn,J,60922
睇,dì,D,60923
睃,suō,S,60924
睚,yá,Y,60925
睨,nì,N,60926
頏,gāng,G,60992
預,yù,Y,60993
頑,wán,W,60994
頒,bān,B,60995
頓,dùn,D,60996
頔,dí,D,60997
頕,dān,D,60998
頖,pàn,P,60999
頗,pō,P,61000
領,lǐng,L,61001
頙,chè,C,61002
頚,jìng,J,61003
頛,lei,L,61004
頜,hé,H,61005
頝,qiāo,Q,61006
頞,è,E,61007
頟,é,E,61008
頠,wěi,W,61009
頡,jié,J,61010
頢,kuò,K,61011
頣,shěn,S,61012
頤,yí,Y,61013
頥,yí,Y,61014
頦,kē,K,61015
頧,duī,D,61016
頨,yǔ,Y,61017
頩,pīng,P,61018
頪,lèi,L,61019
頫,tiào,T,61020
頬,jiá,J,61021
頭,tóu,T,61022
頮,pōu,P,61023
頯,kuí,K,61024
頰,jiá,J,61025
頱,luō,L,61026
頲,tǐng,T,61027
頳,chēng,C,61028
頴,yǐng,Y,61029
頵,yūn,Y,61030
頶,hú,H,61031
頷,hàn,H,61032
頸,jǐng,J,61033
頹,tuí,T,61034
頺,tuí,T,61035
頻,pín,P,61036
頼,lài,L,61037
頽,tuí,T,61038
頾,zī,Z,61039
頿,zī,Z,61040
顀,chuí,C,61041
顁,dǐng,D,61042
顂,lái,L,61043
顃,tán,T,61044
顄,hàn,H,61045
顅,qiān,Q,61046
顆,kē,K,61047
顇,zú,Z,61048
顈,jiǒng,J,61049
顉,qīn,Q,61050
顊,yí,Y,61051
顋,sāi,S,61052
題,tí,T,61053
額,é,E,61054
顎,è,E,61056
顏,yán,Y,61057
顐,wèn,W,61058
顑,yàn,Y,61059
顒,yú,Y,61060
顓,zhuān,Z,61061
顔,yá,Y,61062
顕,xiǎn,X,61063
顖,pǐ,P,61064
顗,yǐ,Y,61065
願,yuàn,Y,61066
顙,sǎng,S,61067
顚,diān,D,61068
顛,diān,D,61069
顜,jiǎng,J,61070
顝,kuǎ,K,61071
類,lèi,L,61072
顟,láo,L,61073
顠,piǎo,P,61074
顡,wài,W,61075
顢,mān,M,61076
顣,cù,C,61077
顤,yáo,Y,61078
顥,hào,H,61079
顦,qiáo,Q,61080
顧,gù,G,61081
顨,xùn,X,61082
顩,yǎn,Y,61083
顪,huì,H,61084
顫,chàn,C,61085
顬,rú,R,61086
顭,méng,M,61087
顮,bīn,B,61088
睢,suī,S,61089
睥,pì,P,61090
睿,ruì,R,61091
瞍,sǒu,S,61092
睽,kuí,K,61093
瞀,mào,M,61094
瞌,kē,K,61095
瞑,míng,M,61096
瞟,piǎo,P,61097
瞠,chēng,C,61098
瞰,kàn,K,61099
瞵,lín,L,61100
瞽,gǔ,G,61101
町,dīng,D,61102
畀,bì,B,61103
畎,quǎn,Q,61104
畋,tián,T,61105
畈,fàn,F,61106
畛,zhěn,Z,61107
畲,shē,S,61108
畹,wǎn,W,61109
疃,tuǎn,T,61110
罘,fú,F,61111
罡,gāng,G,61112
罟,gǔ,G,61113
詈,lì,L,61114
罨,yǎn,Y,61115
罴,pí,P,61116
罱,lǎn,L,61117
罹,lí,L,61118
羁,jī,J,61119
罾,zēng,Z,61120
盍,hé,H,61121
盥,guàn,G,61122
蠲,juān,J,61123
钅,jīn,J,61124
钆,gá,G,61125
钇,yǐ,Y,61126
钋,pō,P,61127
钊,zhāo,Z,61128
钌,liǎo,L,61129
钍,tǔ,T,61130
钏,chuàn,C,61131
钐,shān,S,61132
钔,mén,M,61133
钗,chāi,C,61134
钕,nǚ,N,61135
钚,bù,B,61136
钛,tài,T,61137
钜,jù,J,61138
钣,bǎn,B,61139
钤,qián,Q,61140
钫,fāng,F,61141
钪,kàng,K,61142
钭,tǒu,T,61143
钬,huǒ,H,61144
钯,bǎ,B,61145
钰,yù,Y,61146
钲,zhēng,Z,61147
钴,gǔ,G,61148
钶,kē,K,61149
钷,pǒ,P,61150
钸,bū,B,61151
钹,bó,B,61152
钺,yuè,Y,61153
钼,mù,M,61154
钽,tǎn,T,61155
钿,diàn,D,61156
铄,shuò,S,61157
铈,shì,S,61158
铉,xuàn,X,61159
铊,tā,T,61160
铋,bì,B,61161
铌,ní,N,61162
铍,pí,P,61163
铎,duó,D,61164
铐,kào,K,61165
铑,lǎo,L,61166
铒,ěr,E,61167
铕,yǒu,Y,61168
铖,chéng,C,61169
铗,jiá,J,61170
铙,náo,N,61171
铘,yé,Y,61172
铛,chēng,C,61173
铞,diào,D,61174
铟,yīn,Y,61175
铠,kǎi,K,61176
铢,zhū,Z,61177
铤,dìng,D,61178
铥,diū,D,61179
铧,huá,H,61180
铨,quán,Q,61181
铪,hā,H,61182
顯,xiǎn,X,61248
顰,pín,P,61249
顱,lú,L,61250
顲,lǎn,L,61251
顳,niè,N,61252
顴,quán,Q,61253
颋,tǐng,T,61254
颎,jiǒng,J,61255
颒,pōu,P,61256
颕,yǐng,Y,61257
颙,yú,Y,61258
颣,lèi,L,61259
風,fēng,F,61260
颩,diāo,D,61261
颪,guā,G,61262
颫,fú,F,61263
颬,xiā,X,61264
颭,zhǎn,Z,61265
颮,páo,P,61266
颯,sà,S,61267
颰,bá,B,61268
颱,tái,T,61269
颲,liè,L,61270
颳,jǐ,J,61271
颴,xuàn,X,61272
颵,xiāo,X,61273
颶,jù,J,61274
颷,biāo,B,61275
颸,sī,S,61276
颹,wěi,W,61277
颺,yáng,Y,61278
颻,yáo,Y,61279
颼,sōu,S,61280
颽,kǎi,K,61281
颾,sāo,S,61282
颿,fān,F,61283
飀,liú,L,61284
飁,xí,X,61285
飂,liù,L,61286
飃,piào,P,61287
飄,piāo,P,61288
飅,liú,L,61289
飆,biāo,B,61290
飇,biāo,B,61291
飈,biāo,B,61292
飉,liáo,L,61293
飊,biāo,B,61294
飋,sè,S,61295
飌,fēng,F,61296
飍,xiū,X,61297
飏,yáng,Y,61298
飐,zhǎn,Z,61299
飔,sī,S,61300
飖,yáo,Y,61301
飗,liú,L,61302
飛,fēi,F,61303
飜,fān,F,61304
飝,fēi,F,61305
飠,shí,S,61306
飡,cān,C,61307
飢,jī,J,61308
飣,dìng,D,61309
飤,sì,S,61310
飥,tuō,T,61312
飦,gān,G,61313
飩,tún,T,61314
飪,rèn,R,61315
飫,yù,Y,61316
飬,yǎng,Y,61317
飭,chì,C,61318
飮,yǐn,Y,61319
飯,fàn,F,61320
飰,fàn,F,61321
飱,cān,C,61322
飲,yǐn,Y,61323
飳,zhù,Z,61324
飴,yí,Y,61325
飵,zuò,Z,61326
飶,bì,B,61327
飷,jiě,J,61328
飸,tāo,T,61329
飹,bǎo,B,61330
飺,cí,C,61331
飻,tiè,T,61332
飼,sì,S,61333
飽,bǎo,B,61334
飾,shì,S,61335
飿,duò,D,61336
餀,hài,H,61337
餁,rèn,R,61338
餂,tián,T,61339
餃,jiǎo,J,61340
餄,hé,H,61341
餅,bǐng,B,61342
餆,yáo,Y,61343
餇,tóng,T,61344
铩,shā,S,61345
铫,yáo,Y,61346
铮,zhēng,Z,61347
铯,sè,S,61348
铳,chòng,C,61349
铴,tāng,T,61350
铵,ǎn,A,61351
铷,rú,R,61352
铹,láo,L,61353
铼,lái,L,61354
铽,tè,T,61355
铿,kēng,K,61356
锃,zèng,Z,61357
锂,lǐ,L,61358
锆,gào,G,61359
锇,é,E,61360
锉,cuò,C,61361
锊,luè,L,61362
锍,liǔ,L,61363
锎,kāi,K,61364
锏,jiǎn,J,61365
锒,láng,L,61366
锓,qǐn,Q,61367
锔,jū,J,61368
锕,ā,A,61369
锖,qiāng,Q,61370
锘,nuò,N,61371
锛,bēn,B,61372
锝,dé,D,61373
锞,kè,K,61374
锟,kūn,K,61375
锢,gù,G,61376
锪,huō,H,61377
锫,péi,P,61378
锩,juǎn,J,61379
锬,tán,T,61380
锱,zī,Z,61381
锲,qiè,Q,61382
锴,kǎi,K,61383
锶,sī,S,61384
锷,è,E,61385
锸,chā,C,61386
锼,sōu,S,61387
锾,huán,H,61388
锿,āi,A,61389
镂,lòu,L,61390
锵,qiāng,Q,61391
镄,fèi,F,61392
镅,méi,M,61393
镆,mò,M,61394
镉,gé,G,61395
镌,juān,J,61396
镎,ná,N,61397
镏,liú,L,61398
镒,yì,Y,61399
镓,jiā,J,61400
镔,bīn,B,61401
镖,biāo,B,61402
镗,táng,T,61403
